id,個案研判日,個案公佈日,縣市別,區域,新增確診人數,累計確診人數
66090,2022-07-12,2022-07-12,台北市,全區,2816,403824
66091,2022-07-12,2022-07-12,台北市,文山區,301,42361
66092,2022-07-12,2022-07-12,台北市,內湖區,370,42193
66093,2022-07-12,2022-07-12,台北市,士林區,267,42014
66094,2022-07-12,2022-07-12,台北市,北投區,269,41820
66095,2022-07-12,2022-07-12,台北市,萬華區,176,38010
66096,2022-07-12,2022-07-12,台北市,中山區,305,37112
66097,2022-07-12,2022-07-12,台北市,信義區,275,36737
66098,2022-07-12,2022-07-12,台北市,大安區,236,34682
66099,2022-07-12,2022-07-12,台北市,松山區,213,27089
66100,2022-07-12,2022-07-12,台北市,大同區,120,21323
66101,2022-07-12,2022-07-12,台北市,南港區,168,21183
66102,2022-07-12,2022-07-12,台北市,中正區,116,19300
66477,2022-07-11,2022-07-11,台北市,全區,2518,401008
66478,2022-07-11,2022-07-11,台北市,文山區,325,42060
66479,2022-07-11,2022-07-11,台北市,內湖區,302,41823
66480,2022-07-11,2022-07-11,台北市,士林區,266,41747
66481,2022-07-11,2022-07-11,台北市,北投區,207,41551
66482,2022-07-11,2022-07-11,台北市,萬華區,153,37834
66483,2022-07-11,2022-07-11,台北市,中山區,250,36807
66484,2022-07-11,2022-07-11,台北市,信義區,228,36462
66485,2022-07-11,2022-07-11,台北市,大安區,237,34446
66486,2022-07-11,2022-07-11,台北市,松山區,217,26876
66487,2022-07-11,2022-07-11,台北市,大同區,99,21203
66488,2022-07-11,2022-07-11,台北市,南港區,123,21015
66489,2022-07-11,2022-07-11,台北市,中正區,111,19184
66864,2022-07-10,2022-07-10,台北市,全區,1595,398490
66865,2022-07-10,2022-07-10,台北市,文山區,178,41735
66866,2022-07-10,2022-07-10,台北市,內湖區,211,41521
66867,2022-07-10,2022-07-10,台北市,士林區,144,41481
66868,2022-07-10,2022-07-10,台北市,北投區,146,41344
66869,2022-07-10,2022-07-10,台北市,萬華區,115,37681
66870,2022-07-10,2022-07-10,台北市,中山區,162,36557
66871,2022-07-10,2022-07-10,台北市,信義區,144,36234
66872,2022-07-10,2022-07-10,台北市,大安區,136,34209
66873,2022-07-10,2022-07-10,台北市,松山區,121,26659
66874,2022-07-10,2022-07-10,台北市,大同區,65,21104
66875,2022-07-10,2022-07-10,台北市,南港區,101,20892
66876,2022-07-10,2022-07-10,台北市,中正區,72,19073
67246,2022-07-09,2022-07-09,台北市,全區,2353,396895
67247,2022-07-09,2022-07-09,台北市,文山區,279,41557
67248,2022-07-09,2022-07-09,台北市,士林區,211,41337
67249,2022-07-09,2022-07-09,台北市,內湖區,323,41310
67250,2022-07-09,2022-07-09,台北市,北投區,213,41198
67251,2022-07-09,2022-07-09,台北市,萬華區,134,37566
67252,2022-07-09,2022-07-09,台北市,中山區,244,36395
67253,2022-07-09,2022-07-09,台北市,信義區,209,36090
67254,2022-07-09,2022-07-09,台北市,大安區,205,34073
67255,2022-07-09,2022-07-09,台北市,松山區,169,26538
67256,2022-07-09,2022-07-09,台北市,大同區,135,21039
67257,2022-07-09,2022-07-09,台北市,南港區,120,20791
67258,2022-07-09,2022-07-09,台北市,中正區,111,19001
67632,2022-07-08,2022-07-08,台北市,全區,2244,394542
67633,2022-07-08,2022-07-08,台北市,文山區,266,41278
67634,2022-07-08,2022-07-08,台北市,士林區,205,41126
67635,2022-07-08,2022-07-08,台北市,內湖區,246,40987
67636,2022-07-08,2022-07-08,台北市,北投區,186,40985
67637,2022-07-08,2022-07-08,台北市,萬華區,118,37432
67638,2022-07-08,2022-07-08,台北市,中山區,260,36151
67639,2022-07-08,2022-07-08,台北市,信義區,181,35881
67640,2022-07-08,2022-07-08,台北市,大安區,233,33868
67641,2022-07-08,2022-07-08,台北市,松山區,165,26369
67642,2022-07-08,2022-07-08,台北市,大同區,148,20904
67643,2022-07-08,2022-07-08,台北市,南港區,127,20671
67644,2022-07-08,2022-07-08,台北市,中正區,109,18890
68022,2022-07-07,2022-07-07,台北市,全區,2491,392298
68023,2022-07-07,2022-07-07,台北市,文山區,275,41012
68024,2022-07-07,2022-07-07,台北市,士林區,234,40921
68025,2022-07-07,2022-07-07,台北市,北投區,237,40799
68026,2022-07-07,2022-07-07,台北市,內湖區,309,40741
68027,2022-07-07,2022-07-07,台北市,萬華區,161,37314
68028,2022-07-07,2022-07-07,台北市,中山區,244,35891
68029,2022-07-07,2022-07-07,台北市,信義區,222,35700
68030,2022-07-07,2022-07-07,台北市,大安區,197,33635
68031,2022-07-07,2022-07-07,台北市,松山區,218,26204
68032,2022-07-07,2022-07-07,台北市,大同區,135,20756
68033,2022-07-07,2022-07-07,台北市,南港區,134,20544
68034,2022-07-07,2022-07-07,台北市,中正區,125,18781
68412,2022-07-06,2022-07-06,台北市,全區,2576,389807
68413,2022-07-06,2022-07-06,台北市,文山區,282,40737
68414,2022-07-06,2022-07-06,台北市,士林區,271,40687
68415,2022-07-06,2022-07-06,台北市,北投區,260,40562
68416,2022-07-06,2022-07-06,台北市,內湖區,324,40432
68417,2022-07-06,2022-07-06,台北市,萬華區,145,37153
68418,2022-07-06,2022-07-06,台北市,中山區,238,35647
68419,2022-07-06,2022-07-06,台北市,信義區,242,35478
68420,2022-07-06,2022-07-06,台北市,大安區,255,33438
68421,2022-07-06,2022-07-06,台北市,松山區,213,25986
68422,2022-07-06,2022-07-06,台北市,大同區,114,20621
68423,2022-07-06,2022-07-06,台北市,南港區,110,20410
68424,2022-07-06,2022-07-06,台北市,中正區,122,18656
68800,2022-07-05,2022-07-05,台北市,全區,2738,387231
68801,2022-07-05,2022-07-05,台北市,文山區,307,40455
68802,2022-07-05,2022-07-05,台北市,士林區,281,40416
68803,2022-07-05,2022-07-05,台北市,北投區,244,40302
68804,2022-07-05,2022-07-05,台北市,內湖區,343,40108
68805,2022-07-05,2022-07-05,台北市,萬華區,165,37008
68806,2022-07-05,2022-07-05,台北市,中山區,280,35409
68807,2022-07-05,2022-07-05,台北市,信義區,233,35236
68808,2022-07-05,2022-07-05,台北市,大安區,264,33183
68809,2022-07-05,2022-07-05,台北市,松山區,197,25773
68810,2022-07-05,2022-07-05,台北市,大同區,152,20507
68811,2022-07-05,2022-07-05,台北市,南港區,147,20300
68812,2022-07-05,2022-07-05,台北市,中正區,125,18534
69188,2022-07-04,2022-07-04,台北市,全區,2691,384493
69189,2022-07-04,2022-07-04,台北市,文山區,273,40148
69190,2022-07-04,2022-07-04,台北市,士林區,259,40135
69191,2022-07-04,2022-07-04,台北市,北投區,275,40058
69192,2022-07-04,2022-07-04,台北市,內湖區,301,39765
69193,2022-07-04,2022-07-04,台北市,萬華區,162,36843
69194,2022-07-04,2022-07-04,台北市,中山區,259,35129
69195,2022-07-04,2022-07-04,台北市,信義區,263,35003
69196,2022-07-04,2022-07-04,台北市,大安區,287,32919
69197,2022-07-04,2022-07-04,台北市,松山區,210,25576
69198,2022-07-04,2022-07-04,台北市,大同區,105,20355
69199,2022-07-04,2022-07-04,台北市,南港區,139,20153
69200,2022-07-04,2022-07-04,台北市,中正區,158,18409
69576,2022-07-03,2022-07-03,台北市,全區,1720,381802
69577,2022-07-03,2022-07-03,台北市,士林區,189,39876
69578,2022-07-03,2022-07-03,台北市,文山區,188,39875
69579,2022-07-03,2022-07-03,台北市,北投區,198,39783
69580,2022-07-03,2022-07-03,台北市,內湖區,194,39464
69581,2022-07-03,2022-07-03,台北市,萬華區,110,36681
69582,2022-07-03,2022-07-03,台北市,中山區,177,34870
69583,2022-07-03,2022-07-03,台北市,信義區,133,34740
69584,2022-07-03,2022-07-03,台北市,大安區,147,32632
69585,2022-07-03,2022-07-03,台北市,松山區,106,25366
69586,2022-07-03,2022-07-03,台北市,大同區,95,20250
69587,2022-07-03,2022-07-03,台北市,南港區,101,20014
69588,2022-07-03,2022-07-03,台北市,中正區,82,18251
69960,2022-07-02,2022-07-02,台北市,全區,2419,380082
69961,2022-07-02,2022-07-02,台北市,士林區,277,39687
69962,2022-07-02,2022-07-02,台北市,文山區,229,39687
69963,2022-07-02,2022-07-02,台北市,北投區,262,39585
69964,2022-07-02,2022-07-02,台北市,內湖區,279,39270
69965,2022-07-02,2022-07-02,台北市,萬華區,172,36571
69966,2022-07-02,2022-07-02,台北市,中山區,244,34693
69967,2022-07-02,2022-07-02,台北市,信義區,205,34607
69968,2022-07-02,2022-07-02,台北市,大安區,224,32485
69969,2022-07-02,2022-07-02,台北市,松山區,185,25260
69970,2022-07-02,2022-07-02,台北市,大同區,113,20155
69971,2022-07-02,2022-07-02,台北市,南港區,127,19913
69972,2022-07-02,2022-07-02,台北市,中正區,102,18169
70347,2022-07-01,2022-07-01,台北市,全區,2336,377663
70348,2022-07-01,2022-07-01,台北市,文山區,242,39458
70349,2022-07-01,2022-07-01,台北市,士林區,242,39410
70350,2022-07-01,2022-07-01,台北市,北投區,204,39323
70351,2022-07-01,2022-07-01,台北市,內湖區,258,38991
70352,2022-07-01,2022-07-01,台北市,萬華區,162,36399
70353,2022-07-01,2022-07-01,台北市,中山區,260,34449
70354,2022-07-01,2022-07-01,台北市,信義區,197,34402
70355,2022-07-01,2022-07-01,台北市,大安區,214,32261
70356,2022-07-01,2022-07-01,台北市,松山區,192,25075
70357,2022-07-01,2022-07-01,台北市,大同區,123,20042
70358,2022-07-01,2022-07-01,台北市,南港區,116,19786
70359,2022-07-01,2022-07-01,台北市,中正區,126,18067
70738,2022-06-30,2022-06-30,台北市,全區,2495,375327
70739,2022-06-30,2022-06-30,台北市,文山區,237,39216
70740,2022-06-30,2022-06-30,台北市,士林區,256,39168
70741,2022-06-30,2022-06-30,台北市,北投區,222,39119
70742,2022-06-30,2022-06-30,台北市,內湖區,315,38733
70743,2022-06-30,2022-06-30,台北市,萬華區,183,36237
70744,2022-06-30,2022-06-30,台北市,信義區,218,34205
70745,2022-06-30,2022-06-30,台北市,中山區,215,34189
70746,2022-06-30,2022-06-30,台北市,大安區,256,32047
70747,2022-06-30,2022-06-30,台北市,松山區,162,24883
70748,2022-06-30,2022-06-30,台北市,大同區,135,19919
70749,2022-06-30,2022-06-30,台北市,南港區,145,19670
70750,2022-06-30,2022-06-30,台北市,中正區,151,17941
71128,2022-06-29,2022-06-29,台北市,全區,2771,372832
71129,2022-06-29,2022-06-29,台北市,文山區,300,38979
71130,2022-06-29,2022-06-29,台北市,士林區,273,38912
71131,2022-06-29,2022-06-29,台北市,北投區,260,38897
71132,2022-06-29,2022-06-29,台北市,內湖區,328,38418
71133,2022-06-29,2022-06-29,台北市,萬華區,191,36054
71134,2022-06-29,2022-06-29,台北市,信義區,250,33987
71135,2022-06-29,2022-06-29,台北市,中山區,310,33974
71136,2022-06-29,2022-06-29,台北市,大安區,231,31791
71137,2022-06-29,2022-06-29,台北市,松山區,199,24721
71138,2022-06-29,2022-06-29,台北市,大同區,125,19784
71139,2022-06-29,2022-06-29,台北市,南港區,151,19525
71140,2022-06-29,2022-06-29,台北市,中正區,153,17790
71517,2022-06-28,2022-06-28,台北市,全區,2982,370061
71518,2022-06-28,2022-06-28,台北市,文山區,317,38679
71519,2022-06-28,2022-06-28,台北市,士林區,314,38639
71520,2022-06-28,2022-06-28,台北市,北投區,322,38637
71521,2022-06-28,2022-06-28,台北市,內湖區,338,38090
71522,2022-06-28,2022-06-28,台北市,萬華區,179,35863
71523,2022-06-28,2022-06-28,台北市,信義區,241,33737
71524,2022-06-28,2022-06-28,台北市,中山區,302,33664
71525,2022-06-28,2022-06-28,台北市,大安區,266,31560
71526,2022-06-28,2022-06-28,台北市,松山區,216,24522
71527,2022-06-28,2022-06-28,台北市,大同區,165,19659
71528,2022-06-28,2022-06-28,台北市,南港區,152,19374
71529,2022-06-28,2022-06-28,台北市,中正區,170,17637
71907,2022-06-27,2022-06-27,台北市,全區,2748,367079
71908,2022-06-27,2022-06-27,台北市,文山區,262,38362
71909,2022-06-27,2022-06-27,台北市,士林區,287,38325
71910,2022-06-27,2022-06-27,台北市,北投區,296,38315
71911,2022-06-27,2022-06-27,台北市,內湖區,317,37752
71912,2022-06-27,2022-06-27,台北市,萬華區,192,35684
71913,2022-06-27,2022-06-27,台北市,信義區,247,33496
71914,2022-06-27,2022-06-27,台北市,中山區,305,33362
71915,2022-06-27,2022-06-27,台北市,大安區,266,31294
71916,2022-06-27,2022-06-27,台北市,松山區,214,24306
71917,2022-06-27,2022-06-27,台北市,大同區,86,19494
71918,2022-06-27,2022-06-27,台北市,南港區,122,19222
71919,2022-06-27,2022-06-27,台北市,中正區,154,17467
72295,2022-06-26,2022-06-26,台北市,全區,1830,364331
72296,2022-06-26,2022-06-26,台北市,文山區,221,38100
72297,2022-06-26,2022-06-26,台北市,士林區,154,38038
72298,2022-06-26,2022-06-26,台北市,北投區,184,38019
72299,2022-06-26,2022-06-26,台北市,內湖區,236,37435
72300,2022-06-26,2022-06-26,台北市,萬華區,136,35492
72301,2022-06-26,2022-06-26,台北市,信義區,180,33249
72302,2022-06-26,2022-06-26,台北市,中山區,183,33057
72303,2022-06-26,2022-06-26,台北市,大安區,156,31028
72304,2022-06-26,2022-06-26,台北市,松山區,87,24092
72305,2022-06-26,2022-06-26,台北市,大同區,76,19408
72306,2022-06-26,2022-06-26,台北市,南港區,106,19100
72307,2022-06-26,2022-06-26,台北市,中正區,111,17313
72679,2022-06-25,2022-06-25,台北市,全區,2430,362501
72680,2022-06-25,2022-06-25,台北市,士林區,238,37884
72681,2022-06-25,2022-06-25,台北市,文山區,226,37879
72682,2022-06-25,2022-06-25,台北市,北投區,249,37835
72683,2022-06-25,2022-06-25,台北市,內湖區,308,37199
72684,2022-06-25,2022-06-25,台北市,萬華區,176,35356
72685,2022-06-25,2022-06-25,台北市,信義區,192,33069
72686,2022-06-25,2022-06-25,台北市,中山區,243,32874
72687,2022-06-25,2022-06-25,台北市,大安區,247,30872
72688,2022-06-25,2022-06-25,台北市,松山區,169,24005
72689,2022-06-25,2022-06-25,台北市,大同區,118,19332
72690,2022-06-25,2022-06-25,台北市,南港區,118,18994
72691,2022-06-25,2022-06-25,台北市,中正區,146,17202
73068,2022-06-24,2022-06-24,台北市,全區,2467,360071
73069,2022-06-24,2022-06-24,台北市,文山區,262,37653
73070,2022-06-24,2022-06-24,台北市,士林區,250,37646
73071,2022-06-24,2022-06-24,台北市,北投區,275,37586
73072,2022-06-24,2022-06-24,台北市,內湖區,285,36891
73073,2022-06-24,2022-06-24,台北市,萬華區,182,35180
73074,2022-06-24,2022-06-24,台北市,信義區,203,32877
73075,2022-06-24,2022-06-24,台北市,中山區,263,32631
73076,2022-06-24,2022-06-24,台北市,大安區,236,30625
73077,2022-06-24,2022-06-24,台北市,松山區,159,23836
73078,2022-06-24,2022-06-24,台北市,大同區,103,19214
73079,2022-06-24,2022-06-24,台北市,南港區,129,18876
73080,2022-06-24,2022-06-24,台北市,中正區,120,17056
73458,2022-06-23,2022-06-23,台北市,全區,2849,357604
73459,2022-06-23,2022-06-23,台北市,士林區,289,37396
73460,2022-06-23,2022-06-23,台北市,文山區,301,37391
73461,2022-06-23,2022-06-23,台北市,北投區,254,37311
73462,2022-06-23,2022-06-23,台北市,內湖區,347,36606
73463,2022-06-23,2022-06-23,台北市,萬華區,163,34998
73464,2022-06-23,2022-06-23,台北市,信義區,264,32674
73465,2022-06-23,2022-06-23,台北市,中山區,288,32368
73466,2022-06-23,2022-06-23,台北市,大安區,294,30389
73467,2022-06-23,2022-06-23,台北市,松山區,209,23677
73468,2022-06-23,2022-06-23,台北市,大同區,132,19111
73469,2022-06-23,2022-06-23,台北市,南港區,149,18747
73470,2022-06-23,2022-06-23,台北市,中正區,159,16936
73849,2022-06-22,2022-06-22,台北市,全區,3073,354755
73850,2022-06-22,2022-06-22,台北市,士林區,327,37107
73851,2022-06-22,2022-06-22,台北市,文山區,288,37090
73852,2022-06-22,2022-06-22,台北市,北投區,311,37057
73853,2022-06-22,2022-06-22,台北市,內湖區,391,36259
73854,2022-06-22,2022-06-22,台北市,萬華區,190,34835
73855,2022-06-22,2022-06-22,台北市,信義區,304,32410
73856,2022-06-22,2022-06-22,台北市,中山區,331,32080
73857,2022-06-22,2022-06-22,台北市,大安區,268,30095
73858,2022-06-22,2022-06-22,台北市,松山區,206,23468
73859,2022-06-22,2022-06-22,台北市,大同區,130,18979
73860,2022-06-22,2022-06-22,台北市,南港區,140,18598
73861,2022-06-22,2022-06-22,台北市,中正區,187,16777
74238,2022-06-21,2022-06-21,台北市,全區,3179,351682
74239,2022-06-21,2022-06-21,台北市,文山區,314,36802
74240,2022-06-21,2022-06-21,台北市,士林區,315,36780
74241,2022-06-21,2022-06-21,台北市,北投區,313,36746
74242,2022-06-21,2022-06-21,台北市,內湖區,397,35868
74243,2022-06-21,2022-06-21,台北市,萬華區,189,34645
74244,2022-06-21,2022-06-21,台北市,信義區,314,32106
74245,2022-06-21,2022-06-21,台北市,中山區,308,31749
74246,2022-06-21,2022-06-21,台北市,大安區,273,29827
74247,2022-06-21,2022-06-21,台北市,松山區,226,23262
74248,2022-06-21,2022-06-21,台北市,大同區,167,18849
74249,2022-06-21,2022-06-21,台北市,南港區,190,18458
74250,2022-06-21,2022-06-21,台北市,中正區,173,16590
74628,2022-06-20,2022-06-20,台北市,全區,3166,348503
74629,2022-06-20,2022-06-20,台北市,文山區,333,36488
74630,2022-06-20,2022-06-20,台北市,士林區,321,36465
74631,2022-06-20,2022-06-20,台北市,北投區,360,36433
74632,2022-06-20,2022-06-20,台北市,內湖區,336,35471
74633,2022-06-20,2022-06-20,台北市,萬華區,196,34456
74634,2022-06-20,2022-06-20,台北市,信義區,313,31792
74635,2022-06-20,2022-06-20,台北市,中山區,299,31441
74636,2022-06-20,2022-06-20,台北市,大安區,308,29554
74637,2022-06-20,2022-06-20,台北市,松山區,208,23036
74638,2022-06-20,2022-06-20,台北市,大同區,125,18682
74639,2022-06-20,2022-06-20,台北市,南港區,169,18268
74640,2022-06-20,2022-06-20,台北市,中正區,198,16417
75018,2022-06-19,2022-06-19,台北市,全區,2151,345337
75019,2022-06-19,2022-06-19,台北市,文山區,217,36155
75020,2022-06-19,2022-06-19,台北市,士林區,212,36144
75021,2022-06-19,2022-06-19,台北市,北投區,248,36073
75022,2022-06-19,2022-06-19,台北市,內湖區,238,35135
75023,2022-06-19,2022-06-19,台北市,萬華區,138,34260
75024,2022-06-19,2022-06-19,台北市,信義區,218,31479
75025,2022-06-19,2022-06-19,台北市,中山區,214,31142
75026,2022-06-19,2022-06-19,台北市,大安區,185,29246
75027,2022-06-19,2022-06-19,台北市,松山區,128,22828
75028,2022-06-19,2022-06-19,台北市,大同區,98,18557
75029,2022-06-19,2022-06-19,台北市,南港區,135,18099
75030,2022-06-19,2022-06-19,台北市,中正區,120,16219
75407,2022-06-18,2022-06-18,台北市,全區,2915,343186
75408,2022-06-18,2022-06-18,台北市,文山區,332,35938
75409,2022-06-18,2022-06-18,台北市,士林區,366,35932
